6.500000000000000000e+00,2.913053841142642568e+02,3.149982178566496032e+02
6.550000000000000711e+00,2.913015473944798259e+02,3.149988468911720929e+02
6.600000000000000533e+00,2.912980700107342500e+02,3.149993366507060273e+02
6.650000000000000355e+00,2.912948885176507474e+02,3.149997150923543927e+02
6.700000000000000178e+00,2.912919698192775968e+02,3.150000051687418363e+02
6.750000000000000000e+00,2.912892806254631068e+02,3.150002252014857049e+02
6.800000000000000711e+00,2.912867933665708620e+02,3.150003898162912037e+02
6.850000000000000533e+00,2.912844850311172991e+02,3.150005106831543458e+02
6.900000000000000355e+00,2.912823363065234048e+02,3.150005971087119860e+02
6.950000000000000178e+00,2.912803308875406287e+02,3.150006565101615479e+02
7.000000000000000000e+00,2.912784549201014670e+02,3.150006947944086164e+02
7.050000000000000711e+00,2.912766965537439319e+02,3.150007166613734739e+02
7.100000000000000533e+00,2.912750455811341226e+02,3.150007258466112603e+02
7.150000000000000355e+00,2.912734931474424229e+02,3.150007253153727902e+02
7.200000000000000178e+00,2.912720315157692426e+02,3.150007174178134619e+02
7.250000000000000000e+00,2.912706538775314016e+02,3.150007040131151825e+02
7.300000000000000711e+00,2.912693541989582968e+02,3.150006865687366826e+02
7.350000000000000533e+00,2.912681270965911153e+02,3.150006662397690320e+02
7.400000000000000355e+00,2.912669677360511287e+02,3.150006439323713039e+02
7.450000000000000178e+00,2.912658717495593237e+02,3.150006203544744494e+02
7.500000000000000000e+00,2.912648351685089665e+02,3.150005960562988321e+02
7.550000000000000711e+00,2.912638543681821943e+02,3.150005714627266684e+02
7.600000000000000533e+00,2.912629260222277026e+02,3.150005468991566886e+02
7.650000000000000355e+00,2.912620470650521725e+02,3.150005226121486999e+02
7.700000000000000178e+00,2.912612146605820840e+02,3.150004987859022663e+02
7.750000000000000000e+00,2.912604261761779298e+02,3.150004755554023177e+02
7.800000000000000711e+00,2.912596791607481350e+02,3.150004530169006784e+02
7.850000000000000533e+00,2.912589713262716486e+02,3.150004312362699466e+02
7.900000000000000355e+00,2.912583005320782377e+02,3.150004102556537759e+02
7.950000000000000178e+00,2.912576647714134310e+02,3.150003900987584302e+02
8.000000000000000000e+00,2.912570621598526941e+02,3.150003707750577178e+02
8.050000000000000711e+00,2.912564909252471352e+02,3.150003522831302689e+02
8.099999999999999645e+00,2.912559493989346606e+02,3.150003346133025275e+02
8.150000000000000355e+00,2.912554360080181937e+02,3.150003177497422939e+02
8.200000000000001066e+00,2.912549492684847792e+02,3.150003016721072981e+02
8.250000000000000000e+00,2.912544877791010549e+02,3.150002863568442990e+02
8.300000000000000711e+00,2.912540502159087055e+02,3.150002717782081163e+02
8.349999999999999645e+00,2.912536353272461156e+02,3.150002579090555628e+02
8.400000000000000355e+00,2.912532419292431882e+02,3.150002447214645827e+02
8.450000000000001066e+00,2.912528689016791077e+02,3.150002321873848814e+02
8.500000000000000000e+00,2.912525151822328553e+02,3.150002202797035693e+02
8.550000000000000711e+00,2.912521797547473739e+02,3.150002089704314585e+02
8.599999999999999645e+00,2.912518616677498926e+02,3.150001982319687386e+02
8.650000000000000355e+00,2.912515600219770135e+02,3.150001880374819052e+02
8.700000000000001066e+00,2.912512739653440121e+02,3.150001783609944823e+02
8.750000000000000000e+00,2.912510026903747757e+02,3.150001691774474466e+02
8.800000000000000711e+00,2.912507454317883457e+02,3.150001604627375968e+02
8.849999999999999645e+00,2.912505014642120500e+02,3.150001521937357438e+02
8.900000000000000355e+00,2.912502701000443039e+02,3.150001443482905188e+02
8.950000000000001066e+00,2.912500506874422399e+02,3.150001369052208702e+02
9.000000000000000000e+00,2.912498426084291054e+02,3.150001298443010000e+02
9.050000000000000711e+00,2.912496452771019335e+02,3.150001231462394458e+02
9.099999999999999645e+00,2.912494581379355054e+02,3.150001167926517951e+02
9.150000000000000355e+00,2.912492806642003984e+02,3.150001107660318667e+02
9.200000000000001066e+00,2.912491123564532245e+02,3.150001050497219239e+02
9.250000000000000000e+00,2.912489527410964456e+02,3.150000996278778302e+02
9.300000000000000711e+00,2.912488013690550588e+02,3.150000944854378986e+02
9.349999999999999645e+00,2.912486578144819873e+02,3.150000896080893540e+02
9.400000000000000355e+00,2.912485216735537392e+02,3.150000849822359896e+02
9.450000000000001066e+00,2.912483925633200670e+02,3.150000805949637197e+02
9.500000000000000000e+00,2.912482701206432694e+02,3.150000764340120440e+02
9.550000000000000711e+00,2.912481540011396532e+02,3.150000724877401126e+02
9.600000000000001421e+00,2.912480438782403667e+02,3.150000687451003500e+02
9.650000000000000355e+00,2.912479394422354062e+02,3.150000651956076467e+02
9.700000000000001066e+00,2.912478403994206246e+02,3.150000618293113348e+02
9.750000000000000000e+00,2.912477464712762298e+02,3.150000586367710298e+02
9.800000000000000711e+00,2.912476573936579030e+02,3.150000556090290047e+02
9.850000000000001421e+00,2.912475729160760238e+02,3.150000527375881347e+02
9.900000000000000355e+00,2.912474928009681889e+02,3.150000500143864883e+02
9.950000000000001066e+00,2.912474168230536975e+02,3.150000474317773183e+02
1.000000000000000000e+01,2.912473447686791133e+02,3.150000449825059832e+02
1.005000000000000071e+01,3.500000000000000000e+02,3.209141584411219696e+02
1.010000000000000142e+01,3.500000000000000000e+02,3.265485021972839377e+02
1.015000000000000036e+01,3.300997163925665063e+02,3.300999205966296017e+02
1.020000000000000107e+01,2.971017118199546303e+02,3.302653085854964843e+02
1.025000000000000000e+01,2.950379822762954518e+02,3.302086332597373826e+02
1.030000000000000071e+01,2.951395149338850956e+02,3.301506143356138523e+02
1.035000000000000142e+01,2.953707654481295890e+02,3.301059105725058203e+02
1.040000000000000036e+01,2.955694435258276371e+02,3.300724458561743972e+02
1.045000000000000107e+01,2.957319967028143992e+02,3.300475394836061582e+02
1.050000000000000000e+01,2.958658758537109748e+02,3.300290840438075293e+02
1.055000000000000071e+01,2.959774987626853431e+02,3.300154864927181961e+02
1.060000000000000142e+01,2.960717542594640577e+02,3.300055458068213170e+02
1.065000000000000036e+01,2.961523394024177378e+02,3.299983557542037715e+02
1.070000000000000107e+01,2.962220613019165398e+02,3.299932319275847590e+02
1.075000000000000000e+01,2.962830624279770291e+02,3.299896571392146143e+02
1.080000000000000071e+01,2.963369867608899426e+02,3.299872404495582714e+02
1.085000000000000142e+01,2.963851028802968131e+02,3.299856863479374738e+02
1.090000000000000036e+01,2.964283956194707343e+02,3.299847715223326645e+02
1.095000000000000107e+01,2.964676346065016332e+02,3.299843273211339465e+02
1.100000000000000000e+01,2.965034257036638223e+02,3.299842262629088054e+02
1.105000000000000071e+01,2.965362523412330802e+02,3.299843730407170028e+02
1.110000000000000142e+01,2.965664935345560025e+02,3.299846951889922479e+02
1.115000000000000036e+01,2.965944638881030073e+02,3.299851385955125807e+02
1.120000000000000107e+01,2.966204179314905787e+02,3.299856628173300805e+02
1.125000000000000000e+01,2.966445657367289073e+02,3.299862377445991228e+02
1.130000000000000071e+01,2.966670828336572754e+02,3.299868410859579626e+02
1.135000000000000142e+01,2.966881176230372148e+02,3.299874564613878078e+02
1.140000000000000036e+01,2.967077970359336518e+02,3.299880719547734316e+02
1.145000000000000107e+01,2.967262308745524706e+02,3.299886795629692529e+02
1.150000000000000000e+01,2.967435089881479939e+02,3.299892721015345955e+02
1.155000000000000071e+01,2.967597281919937018e+02,3.299898460438984102e+02
1.160000000000000142e+01,2.967749586528377677e+02,3.299903987293209298e+02
1.165000000000000036e+01,2.967892679216434999e+02,3.299909285117977333e+02
1.170000000000000107e+01,2.968027175067937833e+02,3.299914345234888629e+02
1.175000000000000000e+01,2.968153634853366611e+02,3.299919164691676201e+02
1.180000000000000071e+01,2.968272572433866117e+02,3.299923744689280056e+02
1.185000000000000142e+01,2.968384460889107004e+02,3.299928089394334734e+02
1.190000000000000036e+01,2.968489737487075786e+02,3.299932205045843716e+02
1.195000000000000107e+01,2.968588807743400366e+02,3.299936099285301339e+02
1.200000000000000000e+01,2.968682048771677842e+02,3.299939780656418407e+02
1.205000000000000071e+01,2.968769812079095232e+02,3.299943258233444112e+02
1.210000000000000142e+01,2.968852425926017986e+02,3.299946541346903928e+02
1.215000000000000036e+01,2.968930197340524160e+02,3.299949639383083309e+02
1.220000000000000107e+01,2.969003413857350893e+02,3.299952561639178157e+02
1.225000000000000000e+01,2.969072345035656895e+02,3.299955317220455413e+02
1.230000000000000071e+01,2.969137243796770349e+02,3.299957914968972545e+02
1.235000000000000142e+01,2.969198347614628801e+02,3.299960363415970050e+02
1.240000000000000036e+01,2.969255879583868136e+02,3.299962670751909286e+02
1.245000000000000107e+01,2.969310049385539969e+02,3.299964844809611009e+02
1.250000000000000000e+01,2.969361054165947849e+02,3.299966893057039101e+02
1.255000000000000071e+01,2.969409079341002098e+02,3.299968822597116400e+02
1.260000000000000142e+01,2.969454299336005647e+02,3.299970640172604703e+02
1.265000000000000036e+01,2.969496878268813589e+02,3.299972352174535786e+02
1.270000000000000107e+01,2.969536970583145603e+02,3.299973964653117378e+02
1.275000000000000000e+01,2.969574721637001176e+02,3.299975483330245538e+02
1.280000000000000071e+01,2.969610268250930289e+02,3.299976913612999283e+02
1.285000000000000142e+01,2.969643739219958434e+02,3.299978260607669540e+02
1.290000000000000036e+01,2.969675255792205348e+02,3.299979529133981941e+02
1.295000000000000107e+01,2.969704932116959526e+02,3.299980723739247424e+02
1.300000000000000000e+01,2.969732875664804510e+02,3.299981848712292845e+02
1.305000000000000071e+01,2.969759187621613705e+02,3.299982908097010750e+02
1.310000000000000142e+01,2.969783963258663562e+02,3.299983905705487928e+02
1.315000000000000036e+01,2.969807292280092383e+02,3.299984845130620670e+02
1.320000000000000107e+01,2.969829259149587415e+02,3.299985729754401973e+02
1.325000000000000000e+01,2.969849943440292463e+02,3.299986562758329569e+02
1.330000000000000071e+01,2.969869420144079299e+02,3.299987347151658241e+02
1.335000000000000142e+01,2.969887759758911443e+02,3.299988085769844020e+02
1.340000000000000036e+01,2.969905028654619628e+02,3.299988781283108210e+02
1.345000000000000107e+01,2.969921289327912177e+02,3.299989436205962079e+02
1.350000000000000000e+01,2.969936600629251870e+02,3.299990052906301230e+02
1.355000000000000071e+01,2.969951017975317882e+02,3.299990633613948035e+02
1.360000000000000142e+01,2.969964593549296410e+02,3.299991180428712028e+02
1.365000000000000036e+01,2.969977376489323433e+02,3.299991695327966568e+02
1.370000000000000107e+01,2.969989413066070938e+02,3.299992180173782117e+02
1.375000000000000000e+01,2.970000746850013229e+02,3.299992636719663324e+02
1.380000000000000071e+01,2.970011418868722330e+02,3.299993066616850683e+02
1.385000000000000142e+01,2.970021467755445883e+02,3.299993471420300466e+02
1.390000000000000036e+01,2.970030929888565083e+02,3.299993852594286636e+02
1.395000000000000107e+01,2.970039839523216756e+02,3.299994211517688427e+02
1.400000000000000000e+01,2.970048228915126174e+02,3.299994549488955045e+02
1.405000000000000071e+01,2.970056128437384473e+02,3.299994867730810029e+02
1.410000000000000142e+01,2.970063566690118364e+02,3.299995167394650935e+02
1.415000000000000036e+01,2.970070570604076465e+02,3.299995449564725618e+02
1.420000000000000107e+01,2.970077165537832116e+02,3.299995715262010663e+02
1.425000000000000000e+01,2.970083375369903251e+02,3.299995965447938033e+02
1.430000000000000071e+01,2.970089222584729782e+02,3.299996201027842631e+02
1.435000000000000142e+01,2.970094728354261520e+02,3.299996422854243292e+02
1.440000000000000036e+01,2.970099912614449522e+02,3.299996631729910632e+02
1.445000000000000107e+01,2.970104794137503745e+02,3.299996828410783678e+02
1.450000000000000000e+01,2.970109390599650965e+02,3.299997013608683574e+02
1.455000000000000071e+01,2.970113718645275185e+02,3.299997187993909620e+02
1.460000000000000142e+01,2.970117793946899951e+02,3.299997352197628402e+02
1.465000000000000036e+01,2.970121631262248343e+02,3.299997506814187886e+02
1.470000000000000107e+01,2.970125244487320515e+02,3.299997652403245638e+02
1.475000000000000000e+01,2.970128646706878612e+02,3.299997789491787330e+02
1.480000000000000071e+01,2.970131850241869529e+02,3.299997918576067377e+02
1.485000000000000142e+01,2.970134866693638287e+02,3.299998040123350052e+02
1.490000000000000036e+01,2.970137706986467379e+02,3.299998154573651732e+02
1.495000000000000107e+01,2.970140381406580445e+02,3.299998262341285340e+02
1.500000000000000000e+01,2.970142899639851066e+02,3.299998363816396250e+02
1.505000000000000071e+01,3.500000000000000000e+02,3.357536250826066180e+02
1.510000000000000142e+01,3.500000000000000000e+02,3.424477358512044702e+02
1.515000000000000036e+01,3.257423565742693086e+02,3.485098459787212164e+02
1.520000000000000107e+01,2.626644542986987858e+02,3.495119435842108260e+02
1.525000000000000000e+01,2.500000000000000000e+02,3.491132196624871540e+02
1.530000000000000071e+01,2.500000000000000000e+02,3.481046536373945059e+02
1.535000000000000142e+01,2.601288538270382560e+02,3.475779346598156963e+02
1.540000000000000036e+01,2.597804940221985248e+02,3.465282000995787257e+02
1.545000000000000107e+01,2.663844709368344752e+02,3.456786131631944272e+02
1.550000000000000000e+01,2.728579680917131327e+02,3.451807521176090177e+02
1.555000000000000071e+01,2.770900535643588114e+02,3.449398345069568563e+02
1.560000000000000142e+01,2.794364847562153500e+02,3.448404338992855855e+02
1.565000000000000036e+01,2.806770424362214840e+02,3.448084037593632729e+02
1.570000000000000107e+01,2.813602226906330657e+02,3.448053775858291488e+02
1.575000000000000000e+01,2.817816812735007943e+02,3.448135884296719951e+02
1.580000000000000071e+01,2.820827685998079914e+02,3.448254193533621788e+02
1.585000000000000142e+01,2.823265045838271021e+02,3.448378423311793313e+02
1.590000000000000036e+01,2.825396547766872004e+02,3.448497730226182512e+02
1.595000000000000107e+01,2.827332280115240337e+02,3.448608971537111074e+02
1.600000000000000000e+01,2.829117572957517268e+02,3.448711796843801380e+02
1.605000000000000071e+01,2.830772678686781205e+02,3.448806722491775645e+02
1.610000000000000142e+01,2.832308801615179163e+02,3.448894439110732719e+02
1.615000000000000213e+01,2.833734140202632261e+02,3.448975597332810139e+02
1.619999999999999929e+01,2.835055946737907675e+02,3.449050767758803318e+02
1.625000000000000000e+01,2.836281058852897559e+02,3.449120431958941708e+02
1.630000000000000071e+01,2.837416162640598145e+02,3.449185018256874287e+02
1.635000000000000142e+01,2.838467569864777715e+02,3.449244907009947383e+02
1.640000000000000213e+01,2.839441266183198991e+02,3.449300442017535602e+02
1.644999999999999929e+01,2.840342879713792854e+02,3.449351937822386276e+02
1.650000000000000000e+01,2.841177672764449085e+02,3.449399684398190402e+02
1.655000000000000071e+01,2.841950548222043835e+02,3.449443950269067045e+02
1.660000000000000142e+01,2.842666064114762321e+02,3.449484984713856761e+02
1.665000000000000213e+01,2.843328452168922240e+02,3.449523019597320967e+02
1.669999999999999929e+01,2.843941636108620514e+02,3.449558270710376178e+02
1.675000000000000000e+01,2.844509251779391548e+02,3.449590938402470783e+02
1.680000000000000071e+01,2.845034672530028956e+02,3.449621208940316706e+02
1.685000000000000142e+01,2.845521025139547078e+02,3.449649255554040792e+02
1.690000000000000213e+01,2.845971206515449126e+02,3.449675239326290921e+02
1.694999999999999929e+01,2.846387900044538242e+02,3.449699309999539310e+02
1.700000000000000000e+01,2.846773591066834115e+02,3.449721606728638790e+02
1.705000000000000071e+01,2.847130581333441341e+02,3.449742258788275535e+02
1.710000000000000142e+01,2.847461002450509682e+02,3.449761386238996010e+02
1.715000000000000213e+01,2.847766828359086162e+02,3.449779100625269734e+02
1.719999999999999929e+01,2.848049886107694419e+02,3.449795505560974220e+02
1.725000000000000000e+01,2.848311866480716503e+02,3.449810696924274112e+02
1.730000000000000071e+01,2.848554337839833011e+02,3.449824698532002571e+02
1.735000000000000142e+01,2.848779485849195794e+02,3.449837737674965297e+02
1.740000000000000213e+01,2.848987157603438618e+02,3.449849824685058479e+02
1.744999999999999929e+01,2.849179182838230986e+02,3.449861012885932041e+02
1.750000000000000000e+01,2.849356886460337819e+02,3.449871365664257610e+02
1.755000000000000071e+01,2.849521372284957579e+02,3.449880945558097665e+02
1.760000000000000142e+01,2.849673625516236939e+02,3.449889811107238984e+02
1.765000000000000213e+01,2.849814549917450677e+02,3.449898016296502306e+02
1.769999999999999929e+01,2.849944982161651410e+02,3.449905610775556397e+02
1.775000000000000000e+01,2.850065698567148047e+02,3.449912590204732510e+02
1.780000000000000071e+01,2.850177982797358140e+02,3.449919093366137872e+02
1.785000000000000142e+01,2.850281516233777666e+02,3.449925123706367458e+02
1.790000000000000213e+01,2.850377223060111191e+02,3.449930706542248799e+02
1.794999999999999929e+01,2.850465774308074174e+02,3.449935872697503783e+02
1.800000000000000000e+01,2.850547727831915381e+02,3.449940652943022315e+02
1.805000000000000071e+01,2.850623579757158836e+02,3.449945076295325634e+02
1.810000000000000142e+01,2.850693783740845788e+02,3.449949169639462525e+02
1.815000000000000213e+01,2.850758758763633409e+02,3.449952957773179492e+02
1.819999999999999929e+01,2.850818892942278922e+02,3.449956463562540989e+02
1.825000000000000000e+01,2.850874545998276517e+02,3.449959708110280303e+02
1.830000000000000071e+01,2.850926051268533570e+02,3.449962710909908878e+02
1.835000000000000142e+01,2.850973717535969172e+02,3.449965489981681230e+02
1.840000000000000213e+01,2.851017830752749660e+02,3.449968061992484536e+02
1.844999999999999929e+01,2.851058655669575046e+02,3.449970442362586596e+02
1.850000000000000000e+01,2.851096437370476337e+02,3.449972645361829109e+02
1.855000000000000071e+01,2.851131402710591942e+02,3.449974684197056831e+02
1.860000000000000142e+01,2.851163761658101521e+02,3.449976571092143445e+02
1.865000000000000213e+01,2.851193708542712670e+02,3.449978317361545237e+02
1.869999999999999929e+01,2.851221423215204709e+02,3.449979933478064140e+02
1.875000000000000000e+01,2.851247072123428552e+02,3.449981429135488611e+02
1.880000000000000071e+01,2.851270809308952039e+02,3.449982813306513663e+02
1.885000000000000142e+01,2.851292777330195349e+02,3.449984094296223702e+02
1.890000000000000213e+01,2.851313108118396258e+02,3.449985279791711150e+02
1.894999999999999929e+01,2.851331923768942147e+02,3.449986376908003081e+02
1.900000000000000000e+01,2.851349337273929905e+02,3.449987392230460159e+02
1.905000000000000071e+01,2.851365453201574951e+02,3.449988331854233934e+02
1.910000000000000142e+01,2.851380368323012817e+02,3.449989201506747349e+02
1.915000000000000213e+01,2.851394171224755496e+02,3.449990006498870230e+02
1.920000000000000284e+01,2.851406943601810440e+02,3.449990751619827165e+02
1.925000000000000000e+01,2.851418762282897319e+02,3.449991441283045788e+02
1.930000000000000071e+01,2.851429698643428878e+02,3.449992079582492579e+02
1.935000000000000142e+01,2.851439818731201399e+02,3.449992670319882677e+02
